Food.code	Main.food.description	Old.Main.food.description	FoodID
75316032	Squash_summer_yellow_or_green_with_tomato_sauce_cooked_NS_as_to_fat_added_in_cooking	Squash_summer_yellow_or_green_with_tomato_sauce_cooked_NS_as_to_fat_added_in_cooking	75316032.
75316050	Ratatouille	Ratatouille	75316050.
75317000	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_NS_as_to_fat_added_in_cooking	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_NS_as_to_fat_added_in_cooking	75317000.
75317010	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	75317010.
75317011	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_oil	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_oil	75317011.
75317012	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_butter	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_butter	75317012.
75317013	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_margarine	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_made_with_margarine	75317013.
75317020	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_not_added_in_cooking	Vegetables_stew_type_including_potatoes_carrots_onions_celery_cooked_fat_not_added_in_cooking	75317020.
75330100	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking	75330100.
75330110	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_not_added_in_cooking	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_not_added_in_cooking	75330110.
75330120	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_NS_as_to_type_of_fat	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_NS_as_to_type_of_fat	75330120.
75330121	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_oil	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_oil	75330121.
75330122	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_butter	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_butter	75330122.
75330123	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_margarine	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_no_sauce_made_with_margarine	75330123.
75330130	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_NS_as_to_fat_added_in_cooking	75330130.
75330140	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_not_added_in_cooking	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce__fat_not_added_in_cooking	75330140.
75330150	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_NS_as_to_type_of_fat	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_fat_added_in_cooking_NS_as_to_type_of_fat	75330150.
75330151	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_oil	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_oil	75330151.
75330152	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_butter	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_butter	75330152.
75330153	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_margarine	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_no_sauce_made_with_margarine	75330153.
75340000	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnut_etc_cooked_NS_as_to_fat_added_in_cooking	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnut_etc_cooked_NS_as_to_fat_added_in_cooking	75340000.
75340010	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_fat_not_added_in_cooking	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_fat_not_added_in_cooking	75340010.
75340020	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_fat_added_in_cooking_NS_as_to_type_of_fat	75340020.
75340021	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_oil	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_oil	75340021.
75340022	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_butter	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_butter	75340022.
75340023	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_margarine	Vegetable_combinations_Asian_style_broccoli_green_pepper_water_chestnuts_etc_cooked_made_with_margarine	75340023.
75340160	Vegetable_and_pasta_combinations_with_cream_or_cheese_sauce_broccoli_pasta_carrots_corn_zucchini_peppers_cauliflower_peas_etc_cooked	Vegetable_and_pasta_combinations_with_cream_or_cheese_sauce_broccoli_pasta_carrots_corn_zucchini_peppers_cauliflower_peas_etc._cooked	75340160.
75340200	Jai_Monks_Food_mushrooms_lily_roots_bean_curd_water_chestnuts	Jai_Monks_Food_mushrooms_lily_roots_bean_curd_water_chestnuts	75340200.
75340300	Pinacbet_eggplant_with_tomatoes_bitter_melon_etc_	Pinacbet_eggplant_with_tomatoes_bitter_melon_etc.	75340300.
75365000	Vegetable_mixture_dried	Vegetable_mixture_dried	75365000.
75400500	Artichokes_stuffed	Artichokes_stuffed	75400500.
75401010	Asparagus_NS_as_to_form_creamed_or_with_cheese_sauce	Asparagus_NS_as_to_form_creamed_or_with_cheese_sauce	75401010.
75401011	Asparagus_from_fresh_creamed_or_with_cheese_sauce	Asparagus_from_fresh_creamed_or_with_cheese_sauce	75401011.
75401012	Asparagus_from_frozen_creamed_or_with_cheese_sauce	Asparagus_from_frozen_creamed_or_with_cheese_sauce	75401012.
75401013	Asparagus_from_canned_creamed_or_with_cheese_sauce	Asparagus_from_canned_creamed_or_with_cheese_sauce	75401013.
75402010	Beans_lima_immature_NS_as_to_form_creamed_or_with_cheese_sauce	Beans_lima_immature_NS_as_to_form_creamed_or_with_cheese_sauce	75402010.
75402011	Beans_lima_immature_from_fresh_creamed_or_with_cheese_sauce	Beans_lima_immature_from_fresh_creamed_or_with_cheese_sauce	75402011.
75402012	Beans_lima_immature_from_frozen_creamed_or_with_cheese_sauce	Beans_lima_immature_from_frozen_creamed_or_with_cheese_sauce	75402012.
75402013	Beans_lima_immature_from_canned_creamed_or_with_cheese_sauce	Beans_lima_immature_from_canned_creamed_or_with_cheese_sauce	75402013.
75402020	Beans_lima_immature_cooked_NS_as_to_form_with_mushroom_sauce	Beans_lima_immature_cooked_NS_as_to_form_with_mushroom_sauce	75402020.
75402021	Beans_lima_immature_cooked_from_fresh_with_mushroom_sauce	Beans_lima_immature_cooked_from_fresh_with_mushroom_sauce	75402021.
75402022	Beans_lima_immature_cooked_from_frozen_with_mushroom_sauce	Beans_lima_immature_cooked_from_frozen_with_mushroom_sauce	75402022.
75402023	Beans_lima_immature_cooked_from_canned_with_mushroom_sauce	Beans_lima_immature_cooked_from_canned_with_mushroom_sauce	75402023.
75403010	Beans_string_green_NS_as_to_form_creamed_or_with_cheese_sauce	Beans_string_green_NS_as_to_form_creamed_or_with_cheese_sauce	75403010.
75403011	Beans_string_green_from_fresh_creamed_or_with_cheese_sauce	Beans_string_green_from_fresh_creamed_or_with_cheese_sauce	75403011.
75403012	Beans_string_green_from_frozen_creamed_or_with_cheese_sauce	Beans_string_green_from_frozen_creamed_or_with_cheese_sauce	75403012.
75403013	Beans_string_green_from_canned_creamed_or_with_cheese_sauce	Beans_string_green_from_canned_creamed_or_with_cheese_sauce	75403013.
75403020	Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce	Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce	75403020.
75403021	Beans_string_green_cooked_from_fresh_with_mushroom_sauce	Beans_string_green_cooked_from_fresh_with_mushroom_sauce	75403021.
75403022	Beans_string_green_cooked_from_frozen_with_mushroom_sauce	Beans_string_green_cooked_from_frozen_with_mushroom_sauce	75403022.
75403023	Beans_string_green_cooked_from_canned_with_mushroom_sauce	Beans_string_green_cooked_from_canned_with_mushroom_sauce	75403023.
75403200	Beans_string_green_cooked_Szechuanstyle	Beans_string_green_cooked_Szechuanstyle	75403200.
75404010	Beans_string_yellow_NS_as_to_form_creamed_or_with_cheese_sauce	Beans_string_yellow_NS_as_to_form_creamed_or_with_cheese_sauce	75404010.
75404011	Beans_string_yellow_from_fresh_creamed_or_with_cheese_sauce	Beans_string_yellow_from_fresh_creamed_or_with_cheese_sauce	75404011.
75404012	Beans_string_yellow_from_frozen_creamed_or_with_cheese_sauce	Beans_string_yellow_from_frozen_creamed_or_with_cheese_sauce	75404012.
75404013	Beans_string_yellow_from_canned_creamed_or_with_cheese_sauce	Beans_string_yellow_from_canned_creamed_or_with_cheese_sauce	75404013.
75405010	Beets_with_Harvard_sauce	Beets_with_Harvard_sauce	75405010.
75406010	Brussels_sprouts_NS_as_to_form_creamed	Brussels_sprouts_NS_as_to_form_creamed	75406010.
75406011	Brussels_sprouts_from_fresh_creamed	Brussels_sprouts_from_fresh_creamed	75406011.
75406012	Brussels_sprouts_from_frozen_creamed	Brussels_sprouts_from_frozen_creamed	75406012.
75407010	Cabbage_creamed	Cabbage_creamed	75407010.
75409010	Cauliflower_NS_as_to_form_creamed	Cauliflower_NS_as_to_form_creamed	75409010.
75409011	Cauliflower_from_fresh_creamed	Cauliflower_from_fresh_creamed	75409011.
75409012	Cauliflower_from_frozen_creamed	Cauliflower_from_frozen_creamed	75409012.
75409013	Cauliflower_from_canned_creamed	Cauliflower_from_canned_creamed	75409013.
75409020	Cauliflower_batterdipped_fried	Cauliflower_batterdipped_fried	75409020.
75410010	Celery_creamed	Celery_creamed	75410010.
75410500	Chiles_rellenos_cheesefilled_stuffed_chili_peppers	Chiles_rellenos_cheesefilled_stuffed_chili_peppers	75410500.
75410530	Chiles_rellenos_filled_with_meat_and_cheese_stuffed_chili_peppers	Chiles_rellenos_filled_with_meat_and_cheese_stuffed_chili_peppers	75410530.
75410550	Jalapeno_pepper_stuffed_with_cheese_breaded_or_battered_fried	Jalapeno_pepper_stuffed_with_cheese_breaded_or_battered_fried	75410550.
75411010	Corn_scalloped_or_pudding	Corn_scalloped_or_pudding	75411010.
75411020	Corn_fritter	Corn_fritter	75411020.
75411030	Corn_cooked_NS_as_to_form_with_cream_sauce_made_with_milk	Corn_cooked_NS_as_to_form_with_cream_sauce_made_with_milk	75411030.
75411031	Corn_cooked_from_fresh_with_cream_sauce_made_with_milk	Corn_cooked_from_fresh_with_cream_sauce_made_with_milk	75411031.
75411032	Corn_cooked_from_frozen_with_cream_sauce_made_with_milk	Corn_cooked_from_frozen_with_cream_sauce_made_with_milk	75411032.
75411033	Corn_cooked_from_canned_with_cream_sauce_made_with_milk	Corn_cooked_from_canned_with_cream_sauce_made_with_milk	75411033.
75412010	Eggplant_batterdipped_fried	Eggplant_batterdipped_fried	75412010.
75412030	Eggplant_dip	Eggplant_dip	75412030.
75412060	Eggplant_parmesan_casserole_regular	Eggplant_parmesan_casserole_regular	75412060.
75412070	Eggplant_with_cheese_and_tomato_sauce	Eggplant_with_cheese_and_tomato_sauce	75412070.
75413010	Kohlrabi_creamed	Kohlrabi_creamed	75413010.
75414010	Mushrooms_NS_as_to_form_creamed	Mushrooms_NS_as_to_form_creamed	75414010.
75414011	Mushrooms_from_fresh_creamed	Mushrooms_from_fresh_creamed	75414011.
75414012	Mushrooms_from_frozen_creamed	Mushrooms_from_frozen_creamed	75414012.
75414013	Mushrooms_from_canned_creamed	Mushrooms_from_canned_creamed	75414013.
75414020	Mushrooms_stuffed	Mushrooms_stuffed	75414020.
75414030	Mushrooms_batterdipped_fried	Mushrooms_batterdipped_fried	75414030.
75414500	Okra_batterdipped_fried	Okra_batterdipped_fried	75414500.
75415010	Onions_NS_as_to_form_creamed	Onions_NS_as_to_form_creamed	75415010.
75415011	Onions_from_fresh_creamed	Onions_from_fresh_creamed	75415011.
75415020	Onion_rings_NS_as_to_form_batterdipped_baked_or_fried	Onion_rings_NS_as_to_form_batterdipped_baked_or_fried	75415020.
75415021	Onion_rings_from_fresh_batterdipped_baked_or_fried	Onion_rings_from_fresh_batterdipped_baked_or_fried	75415021.
75415022	Onion_rings_from_frozen_batterdipped_baked_or_fried	Onion_rings_from_frozen_batterdipped_baked_or_fried	75415022.
75416010	Parsnips_creamed	Parsnips_creamed	75416010.
75416500	Pea_salad	Pea_salad	75416500.
75416600	Pea_salad_with_cheese	Pea_salad_with_cheese	75416600.
75417010	Peas_NS_as_to_form_creamed	Peas_NS_as_to_form_creamed	75417010.
75417011	Peas_from_fresh_creamed	Peas_from_fresh_creamed	75417011.
75417012	Peas_from_frozen_creamed	Peas_from_frozen_creamed	75417012.
75417013	Peas_from_canned_creamed	Peas_from_canned_creamed	75417013.
75417020	Peas_cooked_NS_as_to_form_with_mushroom_sauce	Peas_cooked_NS_as_to_form_with_mushroom_sauce	75417020.
75417021	Peas_cooked_from_fresh_with_mushroom_sauce	Peas_cooked_from_fresh_with_mushroom_sauce	75417021.
75417022	Peas_cooked_from_frozen_with_mushroom_sauce	Peas_cooked_from_frozen_with_mushroom_sauce	75417022.
75417023	Peas_cooked_from_canned_with_mushroom_sauce	Peas_cooked_from_canned_with_mushroom_sauce	75417023.
75417030	Peas_cooked_NS_as_to_form_with_tomato_sauce	Peas_cooked_NS_as_to_form_with_tomato_sauce	75417030.
75417031	Peas_cooked_from_fresh_with_tomato_sauce	Peas_cooked_from_fresh_with_tomato_sauce	75417031.
75417032	Peas_cooked_from_frozen_with_tomato_sauce	Peas_cooked_from_frozen_with_tomato_sauce	75417032.
75417033	Peas_cooked_from_canned_with_tomato_sauce	Peas_cooked_from_canned_with_tomato_sauce	75417033.
75418000	Squash_summer_yellow_or_green_breaded_or_battered_baked	Squash_summer_yellow_or_green_breaded_or_battered_baked	75418000.
75418010	Squash_summer_yellow_or_green_breaded_or_battered_fried	Squash_summer_yellow_or_green_breaded_or_battered_fried	75418010.
75418020	Squash_summer_casserole_with_tomato_and_cheese	Squash_summer_casserole_with_tomato_and_cheese	75418020.
75418030	Squash_summer_casserole_with_rice_and_tomato_sauce	Squash_summer_casserole_with_rice_and_tomato_sauce	75418030.
75418040	Squash_summer_casserole_with_cheese_sauce	Squash_summer_casserole_with_cheese_sauce	75418040.
75418050	Squash_summer_NS_as_to_form_creamed	Squash_summer_NS_as_to_form_creamed	75418050.
75418051	Squash_summer_from_fresh_creamed	Squash_summer_from_fresh_creamed	75418051.
75418052	Squash_summer_from_frozen_creamed	Squash_summer_from_frozen_creamed	75418052.
75418053	Squash_summer_from_canned_creamed	Squash_summer_from_canned_creamed	75418053.
75418060	Squash_summer_souffle	Squash_summer_souffle	75418060.
75418100	Turnips_NS_as_to_form_creamed	Turnips_NS_as_to_form_creamed	75418100.
75418101	Turnips_from_fresh_creamed	Turnips_from_fresh_creamed	75418101.
75418102	Turnips_from_frozen_creamed	Turnips_from_frozen_creamed	75418102.
75418103	Turnips_from_canned_creamed	Turnips_from_canned_creamed	75418103.
75418220	Creamed_christophine_Puerto_Rican_style_Chayote_a_la_crema	Creamed_christophine_Puerto_Rican_style_Chayote_a_la_crema	75418220.
75439010	Vegetable_stew_without_meat	Vegetable_stew_without_meat	75439010.
75439500	Chow_mein_or_chop_suey_meatless_no_noodles	Chow_mein_or_chop_suey_meatless_no_noodles	75439500.
75440100	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_soybased_sauce	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_soybased_sauce	75440100.
75440110	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_soybased_sauce	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_soybased_sauce	75440110.
75440170	Vegetable_sticks_breaded_including_corn_carrots_and_green_beans	Vegetable_sticks_breaded_including_corn_carrots_and_green_beans	75440170.
75440200	Vegetable_tempura	Vegetable_tempura	75440200.
75440300	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_tomato_sauce	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_tomato_sauce	75440300.
75440310	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_tomato_sauce	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_tomato_sauce	75440310.
75440400	Vegetables_dipped_in_chickpea_flour_batter_pakora_fried	Vegetables_dipped_in_chickpea_flour_batter_pakora_fried	75440400.
75440500	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_cheese_sauce	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_cheese_sauce	75440500.
75440510	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_cheese_sauce	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_cheese_sauce	75440510.
75440600	Vegetable_curry	Vegetable_curry	75440600.
75450500	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_cream_sauce	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_cream_sauce	75450500.
75450510	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_cream_sauce	Vegetable_combination_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_cream_sauce	75450510.
75450600	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_butter_sauce	Vegetable_combination_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_butter_sauce	75450600.
75460700	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_pasta	Vegetable_combinations_including_carrots_broccoli_andor_darkgreen_leafy_cooked_with_pasta	75460700.
75460710	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_pasta	Vegetable_combinations_excluding_carrots_broccoli_and_darkgreen_leafy_cooked_with_pasta	75460710.
