seqn	sddsrvyr	ridstatr	riagendr	ridageyr	ridagemn	ridreth1	ridreth3	ridexmon	ridexagy	ridexagm	dmqmiliz	dmqadfc	dmdborn4	dmdcitzn	dmdyrsus	dmdeduc3	dmdeduc2	dmdmartl	ridexprg	sialang	siaproxy	siaintrp	fialang	fiaproxy	fiaintrp	mialang	miaproxy	miaintrp	aialanga	wtint2yr	wtmec2yr	sdmvpsu	sdmvstra	indhhin2	indfmin2	indfmpir	dmdhhsiz	dmdfmsiz	dmdhhsza	dmdhhszb	dmdhhsze	dmdhrgnd	dmdhrage	dmdhrbr4	dmdhredu	dmdhrmar	dmdhsedu
70225	7	2	1	25	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	105262.341027	112370.874556	2	98	10	10	4.42	2	2	0	0	0	1	25	1	5	1	5
70226	7	2	2	70	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	1	5	NA	1	2	2	1	2	2	1	2	2	NA	12849.335508	13810.42202	1	96	4	4	1.18	2	2	0	0	1	2	70	1	1	5	NA
70227	7	2	2	46	NA	5	6	2	NA	NA	2	NA	2	1	7	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	15819.48188	17091.862943	1	90	15	15	5	5	5	0	3	0	2	46	2	4	1	5
70228	7	2	1	67	NA	4	4	1	NA	NA	1	2	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	7410.50521	7700.344649	2	96	3	3	0.82	2	2	0	1	1	1	67	1	3	3	NA
70229	7	2	2	30	NA	1	1	1	NA	NA	2	NA	2	2	6	NA	3	1	2	2	2	2	1	2	2	1	2	2	1	41791.57979	41445.196731	2	102	4	4	0.61	5	5	0	3	0	1	34	2	3	1	3
70230	7	2	1	24	NA	5	6	1	NA	NA	2	NA	2	2	2	NA	5	5	NA	1	2	2	1	2	2	NA	NA	NA	NA	15976.466658	17286.192057	2	96	7	7	2.45	2	2	0	0	0	1	24	2	5	5	NA
70231	7	2	2	37	NA	5	6	1	NA	NA	2	NA	2	1	6	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	21619.283038	22210.398171	2	102	15	15	5	4	4	0	2	0	1	39	1	4	1	5
70232	7	2	2	18	NA	5	6	2	18	217	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	12224.9472	12547.183925	1	97	14	14	2.72	7	7	0	2	0	1	40	1	5	1	5
70234	7	2	1	63	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	1	5	NA	1	1	2	1	1	2	1	1	2	NA	28559.076421	28710.827523	1	95	2	2	0.87	1	1	0	0	1	1	63	1	1	5	NA
70235	7	2	1	61	NA	2	2	2	NA	NA	2	NA	2	1	8	NA	1	2	NA	2	2	2	1	2	2	1	2	2	2	8609.250304	11228.904188	2	90	3	3	1.01	1	1	0	0	1	1	61	2	1	2	NA
70236	7	2	2	63	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	11355.3308	11862.334174	1	96	15	15	5	2	2	0	0	2	1	68	1	3	1	4
70238	7	2	2	25	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	2	3	2	1	2	2	1	2	2	1	2	2	1	32455.694722	32314.335903	1	103	7	7	0.51	7	7	3	4	0	1	54	2	1	1	1
70239	7	2	2	43	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	19075.861607	19022.257361	1	96	10	10	3.04	4	4	0	1	0	2	43	1	5	1	4
70244	7	2	1	80	NA	3	3	2	NA	NA	1	1	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	NA	9772.038079	10486.56257	1	95	77	77	NA	3	3	0	0	2	1	80	1	1	1	3
70246	7	2	2	72	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	NA	14971.827573	15430.401607	2	97	8	8	2.7	3	3	0	0	1	2	72	1	2	3	NA
70247	7	2	2	54	NA	5	6	2	NA	NA	2	NA	2	1	6	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	17852.668137	17947.072019	3	91	9	9	4.08	2	2	0	1	0	2	54	2	5	1	NA
70248	7	2	2	67	NA	2	2	1	NA	NA	2	NA	2	1	6	NA	1	1	NA	2	2	2	1	2	2	2	2	2	2	7278.790659	7875.678599	2	93	3	3	0.66	2	2	0	0	1	1	54	2	1	1	1
70251	7	2	2	43	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	3	1	2	1	2	2	1	2	2	1	2	2	1	43535.993088	45116.30779	2	102	77	77	NA	4	4	0	1	0	1	47	1	2	1	3
70254	7	2	2	42	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	2	1	2	1	2	2	1	2	2	1	2	2	1	115926.402585	128579.517653	1	101	14	14	3.25	4	4	0	1	0	1	48	1	4	1	2
70255	7	2	2	38	NA	1	1	1	NA	NA	2	NA	2	2	99	NA	1	6	2	2	2	2	1	2	2	2	2	2	2	53370.792448	51930.736348	1	100	NA	13	NA	2	1	0	0	0	1	32	2	1	6	NA
70258	7	2	2	24	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	61710.107686	72008.199278	1	98	3	3	0.9	1	1	0	0	0	2	24	1	5	5	NA
70261	7	2	1	24	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	37814.382501	38402.065392	1	98	6	4	1.34	2	1	0	0	0	2	22	1	4	6	NA
70263	7	2	2	49	NA	5	6	2	NA	NA	2	NA	2	1	6	NA	2	1	NA	1	2	2	1	2	2	1	2	2	1	18522.193415	19195.925691	1	90	9	9	2.6	4	4	0	1	0	2	49	2	2	1	5
70264	7	2	2	23	NA	5	6	1	NA	NA	2	NA	1	1	NA	NA	5	5	2	1	2	2	NA	NA	NA	1	2	2	1	11475.373333	11965.391974	2	92	12	NA	NA	7	1	0	0	2	1	53	2	3	1	3
70265	7	2	2	46	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	1	19378.199212	21493.287569	2	100	5	5	1.3	3	3	0	1	0	2	46	1	3	2	NA
70266	7	2	2	62	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	16420.864787	17154.038836	2	102	14	14	5	2	2	0	0	2	1	64	1	4	1	3
70268	7	2	1	46	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	30549.358294	31009.655884	2	101	5	5	1.93	1	1	0	0	0	1	46	1	4	5	NA
70275	7	2	2	20	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	26999.643202	25671.572746	2	102	6	6	1.22	5	5	0	2	0	2	42	1	4	1	4
70276	7	2	2	51	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	164908.075108	169304.25724	1	98	15	15	5	3	3	0	0	0	1	56	1	5	1	5
70279	7	2	2	53	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	17521.481386	17626.852628	2	97	99	99	NA	1	1	0	0	0	2	53	1	3	3	NA
70280	7	2	1	18	NA	2	2	1	18	221	2	NA	2	2	3	11	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	20606.470013	20581.836663	1	103	6	6	0.93	5	5	0	1	0	1	39	2	3	1	3
70282	7	2	1	24	NA	1	1	2	NA	NA	2	NA	2	2	6	NA	2	5	NA	2	2	2	2	2	2	1	2	2	1	35669.2076	36155.406423	2	94	7	7	1.23	6	6	2	1	0	1	33	2	1	6	NA
70285	7	2	2	37	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	5	2	1	2	2	1	2	2	NA	NA	NA	NA	28958.579549	29304.033516	1	96	13	13	NA	5	5	1	1	0	1	42	1	3	5	NA
70286	7	2	1	18	NA	3	3	2	18	221	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	71231.747774	75661.062324	2	95	9	9	2.22	5	5	1	0	0	1	55	1	4	1	5
70288	7	2	2	37	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	1	1	2	1	2	2	1	2	2	1	2	2	1	71034.153987	76359.172033	1	98	6	6	1.11	5	5	0	2	1	2	37	1	1	1	1
70290	7	2	1	60	NA	4	4	2	NA	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	10880.024478	11166.738171	2	91	9	9	3.14	3	3	0	1	2	1	60	1	4	1	3
70291	7	2	2	25	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	35313.648114	35629.376203	2	95	6	6	0.9	6	6	1	1	0	1	49	1	1	1	1
70292	7	2	2	48	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	NA	NA	NA	NA	19130.246369	22400.771377	2	95	15	10	3.67	5	3	0	0	0	1	47	1	5	1	3
70293	7	2	2	51	NA	5	6	2	NA	NA	2	NA	2	2	4	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	17149.727778	17902.578105	1	90	4	4	0.78	4	4	0	0	1	1	69	2	4	1	3
70294	7	2	1	60	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	8219.195224	8283.488354	2	99	15	15	5	2	2	0	0	2	1	60	1	5	1	5
70295	7	2	1	47	NA	4	4	2	NA	NA	1	2	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	21158.364877	21743.069946	1	96	15	15	4.9	4	4	0	1	0	1	47	1	3	1	5
70297	7	2	1	73	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	NA	60942.568495	64726.722108	1	94	7	7	2.51	2	2	0	0	2	2	72	1	4	1	1
70298	7	2	2	42	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	22707.329726	23560.698233	2	97	2	2	0.3	4	4	0	2	0	1	42	1	2	6	NA
70300	7	2	1	46	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	27466.648066	27396.091902	1	99	2	2	0.61	2	2	0	0	0	1	46	1	5	5	NA
70302	7	2	1	23	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	42894.724338	43561.362107	1	98	6	4	1.34	2	1	0	0	0	1	24	1	5	5	NA
70303	7	2	1	56	NA	2	2	2	NA	NA	1	1	2	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	34813.426994	34467.752983	1	97	15	15	5	1	1	0	0	0	1	56	2	4	3	NA
70304	7	2	2	65	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	1	122483.259869	138551.168646	3	91	7	7	3.49	1	1	0	0	1	2	65	1	3	2	NA
70307	7	2	1	22	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	47487.549895	49034.44781	1	102	6	6	1.48	3	3	0	0	1	2	57	2	1	1	4
70312	7	2	2	73	NA	2	2	2	NA	NA	2	NA	2	1	9	NA	1	4	NA	2	2	2	1	2	2	1	2	2	NA	17318.187297	23904.945555	2	90	2	2	0.73	1	1	0	0	1	2	73	2	1	4	NA
70313	7	2	2	37	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	26465.930618	27183.288271	2	100	15	15	4.47	4	4	0	2	0	1	39	NA	NA	1	5
70317	7	2	1	51	NA	5	6	1	NA	NA	2	NA	2	2	5	NA	3	1	NA	1	2	1	1	2	1	1	2	1	3	12813.519628	13398.278814	2	92	7	7	1.61	4	4	0	2	0	1	51	2	3	1	3
70318	7	2	2	23	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	6	2	1	2	2	1	2	2	1	2	2	1	85402.868381	86166.428247	2	94	77	77	NA	2	2	0	0	0	2	23	1	3	6	NA
70319	7	2	1	55	NA	5	6	1	NA	NA	2	NA	2	2	7	NA	1	4	NA	1	2	2	1	2	2	1	2	2	1	16499.662173	17012.89406	3	91	6	6	1.77	2	2	0	0	0	2	57	2	1	1	1
70321	7	2	1	63	NA	2	2	2	NA	NA	2	NA	2	1	8	NA	4	3	NA	2	2	2	1	2	2	1	2	2	2	9115.676792	9431.98541	2	90	5	5	1.84	1	1	0	0	1	1	63	2	4	3	NA
70326	7	2	1	35	NA	5	7	2	NA	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	22188.836739	23952.480361	1	95	5	5	0.89	4	4	0	1	0	2	42	1	4	6	NA
70327	7	2	2	62	NA	2	2	2	NA	NA	2	NA	2	1	5	NA	4	1	NA	1	2	2	1	2	2	1	2	2	2	12121.359422	12627.249955	2	99	15	15	5	2	2	0	0	2	1	64	2	5	1	4
70328	7	2	1	27	NA	1	1	1	NA	NA	2	NA	2	2	4	NA	3	1	NA	2	2	2	1	2	2	1	2	2	2	35782.041084	36966.59793	2	96	1	1	0.06	5	5	2	1	0	1	27	2	3	1	4
70329	7	2	2	60	NA	2	2	2	NA	NA	2	NA	2	2	5	NA	2	1	NA	2	2	2	2	2	2	2	2	2	2	9716.805546	12994.252166	2	90	3	3	0.46	5	5	0	2	2	1	75	2	1	1	2
70330	7	2	1	77	NA	5	6	2	NA	NA	2	NA	2	1	5	NA	2	1	NA	1	2	2	1	2	2	1	2	2	NA	8286.514589	8909.879599	3	91	7	7	1.33	6	6	0	0	2	2	51	2	5	1	5
70331	7	2	1	52	NA	1	1	1	NA	NA	2	NA	2	2	7	NA	1	1	NA	2	2	1	2	2	1	NA	NA	NA	NA	33162.406014	36437.864606	3	92	4	4	0.66	4	4	0	1	0	1	52	2	1	1	1
70332	7	2	1	80	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	NA	10676.164039	11456.797578	2	97	4	4	1.29	2	2	0	0	2	1	74	1	3	3	NA
70333	7	2	2	20	NA	1	1	1	NA	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	48470.428632	49964.788237	1	98	15	15	5	5	5	0	1	1	2	55	1	5	1	5
70335	7	2	2	53	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	38954.135779	44674.189003	1	91	3	3	1.15	1	1	0	0	0	2	53	1	4	3	NA
70338	7	2	2	36	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	4	4	2	1	2	2	1	2	2	1	2	2	1	42468.064168	42915.721814	2	101	6	6	1.16	4	4	0	3	0	2	36	1	4	4	NA
70339	7	2	2	55	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	33248.548181	34134.900613	1	98	4	4	0.89	3	3	0	0	1	2	55	1	5	1	NA
70341	7	2	1	62	NA	5	6	1	NA	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	12579.986433	13271.133625	1	92	14	14	5	2	2	0	0	2	1	62	1	4	1	4
70342	7	2	2	61	NA	5	6	1	NA	NA	2	NA	2	1	6	NA	2	2	NA	1	2	1	1	2	1	1	2	1	3	11838.431472	12295.352662	2	92	7	7	1.89	3	3	0	0	1	1	36	2	3	5	NA
70349	7	2	2	80	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	5	2	NA	1	2	2	1	2	2	NA	NA	NA	NA	12535.973802	12972.182488	2	100	4	4	0.97	3	3	0	0	3	2	80	1	5	2	NA
70350	7	2	2	18	NA	3	3	1	18	221	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	71832.578284	79011.982474	1	92	14	14	3.16	6	6	1	1	0	1	49	1	1	1	3
70351	7	2	2	80	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	NA	38799.676345	43482.761402	1	94	6	6	2.24	1	1	0	0	1	2	80	1	4	2	NA
70352	7	2	2	55	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	4	NA	1	2	2	1	2	2	1	2	2	1	29167.119125	29652.805867	1	101	2	2	0.22	4	4	1	0	0	2	25	1	4	6	NA
70356	7	2	2	25	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	1	5	2	1	2	2	1	2	2	1	2	2	1	67534.233567	86418.733625	1	97	3	3	0.83	2	2	0	0	0	2	25	1	1	5	NA
70357	7	2	2	43	NA	5	6	2	NA	NA	2	NA	2	2	5	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	12601.697316	12716.910215	1	91	15	15	5	6	6	0	2	2	1	50	2	5	1	5
70358	7	2	2	44	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	3	2	1	2	2	1	2	2	1	2	2	1	154825.466557	155723.680504	1	91	8	8	4.41	1	1	0	0	0	2	44	1	4	3	NA
70359	7	2	1	80	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	46965.818538	50603.721684	1	95	14	14	5	2	2	0	0	2	1	80	1	4	1	NA
70361	7	2	2	80	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	1	2	NA	1	1	2	1	2	2	1	1	2	NA	50879.818001	58591.132961	1	101	6	6	1.31	3	3	0	0	1	2	80	1	1	2	NA
70362	7	2	2	61	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	1	8308.628726	8679.600111	2	95	5	5	1.96	1	1	0	0	1	2	61	1	4	2	NA
70363	7	2	2	62	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	122483.259869	124909.680309	3	91	15	15	5	2	2	0	0	2	2	62	1	5	1	5
70366	7	2	2	49	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	2	NA	1	2	2	1	2	2	1	2	2	1	19693.606802	19976.427063	1	99	12	12	NA	2	2	0	0	0	1	28	1	5	5	NA
70367	7	2	2	36	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	56938.907307	57514.428801	2	95	15	15	4.63	5	5	1	2	0	2	36	1	5	1	3
70368	7	2	1	55	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	19779.547388	20214.272069	2	96	15	15	5	3	3	0	1	0	1	55	1	5	1	4
70375	7	2	2	19	NA	1	1	1	19	231	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	21062.314667	23105.758741	1	94	6	6	1.3	4	4	2	0	0	1	24	2	1	1	4
70378	7	2	1	53	NA	4	4	2	NA	NA	2	NA	2	1	6	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	18681.278463	18953.419735	1	93	7	7	1.79	4	4	0	2	0	1	53	2	4	1	4
70381	7	2	1	24	NA	5	7	2	NA	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	39031.957066	39638.562591	1	95	6	6	0.96	5	5	1	0	1	2	69	1	1	2	NA
70384	7	2	1	25	NA	4	4	1	NA	NA	2	NA	2	1	4	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	23484.626749	24110.252242	2	96	6	6	1.7	2	2	0	1	0	1	25	2	4	5	NA
70385	7	2	2	57	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	15002.194143	18506.393496	3	90	7	2	0.77	2	1	0	0	0	1	44	1	2	6	NA
70386	7	2	1	38	NA	4	4	1	NA	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	17554.053699	17499.245836	1	96	2	2	0.73	1	1	0	0	0	1	38	1	3	5	NA
70387	7	2	2	60	NA	1	1	1	NA	NA	2	NA	2	1	6	NA	3	6	NA	2	2	2	2	2	2	2	2	2	2	15876.871857	17052.998921	2	102	14	7	3.67	2	1	0	0	2	1	65	2	3	6	NA
70389	7	2	2	56	NA	2	2	2	NA	NA	2	NA	2	2	5	NA	3	4	NA	2	2	2	2	2	2	2	2	1	2	20734.495277	22784.232134	2	99	99	99	NA	4	1	0	0	0	2	42	2	4	5	NA
70391	7	2	2	80	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	NA	27681.279	30792.259764	1	91	3	3	1.29	1	1	0	0	1	2	80	1	3	5	NA
70394	7	2	1	47	NA	5	6	1	NA	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	13883.119445	13832.965705	1	103	15	15	5	1	1	0	0	0	1	47	1	5	5	NA
70397	7	2	1	19	NA	1	1	1	19	234	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	21898.969807	22012.999264	2	102	15	15	3.92	5	5	0	0	0	1	19	1	4	NA	NA
70398	7	2	2	57	NA	2	2	2	NA	NA	2	NA	2	1	6	NA	2	4	NA	2	2	2	1	2	2	1	2	2	NA	21097.069797	24201.517172	2	90	6	6	1.7	2	2	0	0	0	2	57	2	2	4	NA
70399	7	2	1	24	NA	5	6	1	NA	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	14379.41014	15757.242021	1	94	7	3	0.9	4	1	0	0	0	1	24	NA	NA	5	NA
70400	7	2	2	21	NA	4	4	2	NA	NA	2	NA	1	1	NA	NA	4	5	1	1	2	2	1	2	2	1	2	2	1	18723.98095	17927.802584	2	101	7	7	1.3	5	5	2	0	1	2	50	1	4	1	3
70401	7	2	1	47	NA	5	6	1	NA	NA	2	NA	2	1	5	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	14879.667962	15815.934168	3	91	15	15	5	3	3	0	1	0	1	47	2	5	1	5
70405	7	2	2	61	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	118611.064701	118209.809508	1	91	15	15	5	2	2	0	0	2	1	63	1	4	1	5
70406	7	2	2	41	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	31454.59168	33587.963223	1	94	4	4	1	3	3	0	1	0	2	41	1	4	5	NA
70408	7	2	1	33	NA	4	4	2	NA	NA	2	NA	2	1	5	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	20803.970543	21557.298406	1	93	14	14	5	2	2	0	0	1	1	33	2	5	5	NA
70409	7	2	1	44	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	126789.52929	130374.456976	1	101	6	6	1.31	3	3	0	0	1	2	80	1	1	2	NA
70413	7	2	1	51	NA	5	6	2	NA	NA	2	NA	2	1	5	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	9889.944368	10305.962662	1	99	10	10	3.51	3	3	0	1	0	2	44	1	3	1	5
70414	7	2	2	25	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	6	2	1	2	2	1	2	2	1	2	2	1	128171.594518	136210.394705	1	93	15	15	5	2	2	0	0	0	1	28	1	5	6	NA
70415	7	2	2	80	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	2	NA	1	2	2	1	2	2	1	2	2	NA	52752.276869	57774.89643	1	98	12	12	NA	1	1	0	0	1	2	80	1	5	2	NA
70420	7	2	2	55	NA	2	2	2	NA	NA	2	NA	2	2	3	NA	1	2	NA	2	2	2	2	2	2	NA	NA	NA	NA	24004.6026	24129.784561	2	91	4	4	0.43	7	7	0	1	1	1	41	2	1	4	NA
70421	7	2	2	51	NA	2	2	2	NA	NA	2	NA	2	2	7	NA	2	3	NA	1	2	2	1	2	2	1	2	2	2	17054.056149	20556.446647	2	90	8	8	2.7	3	3	0	1	0	2	31	1	5	4	NA
70423	7	2	1	52	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	32461.799549	39033.401297	1	101	5	5	0.89	5	5	1	0	0	1	25	1	2	77	NA
70424	7	2	1	28	NA	2	2	2	NA	NA	2	NA	2	2	3	NA	2	6	NA	2	2	2	1	2	2	1	2	2	1	41271.869706	41834.437137	1	96	9	9	3.97	2	2	0	0	0	1	28	2	2	6	NA
70425	7	2	1	77	NA	3	3	2	NA	NA	1	2	2	1	9	NA	2	1	NA	1	2	2	1	2	2	1	2	2	NA	63054.867183	67969.319596	1	90	8	8	3.3	2	2	0	0	2	1	77	2	2	1	5
70426	7	2	1	66	NA	1	1	1	NA	NA	2	NA	2	1	8	NA	1	1	NA	2	2	2	1	2	2	2	2	2	2	14488.953694	14844.946966	3	92	8	8	1.85	5	5	1	0	2	1	66	2	1	1	1
70427	7	2	2	36	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	75152.05379	75383.121447	2	92	15	15	5	2	2	0	0	0	1	37	1	5	1	5
70429	7	2	2	44	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	3	2	1	2	2	1	2	2	1	2	2	1	134587.275919	139488.984678	1	92	8	8	2.17	4	4	0	1	2	2	80	1	3	2	NA
70430	7	2	2	37	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	97705.030285	101386.34066	2	94	14	14	4.71	3	3	1	0	0	1	35	1	5	1	5
70432	7	2	2	42	NA	3	3	2	NA	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	NA	NA	NA	NA	145772.192378	152604.524555	1	95	15	15	5	4	4	0	2	0	2	42	1	5	1	5
70437	7	2	1	43	NA	1	1	1	NA	NA	2	NA	2	1	6	NA	2	1	NA	2	2	2	2	2	2	2	2	2	2	34153.424332	40514.279864	1	100	7	7	1.3	5	5	0	3	0	1	43	2	2	1	4
70438	7	2	1	42	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	138834.18124	143254.613293	1	100	15	15	5	4	4	0	2	0	2	47	1	5	1	5
70439	7	2	2	24	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	76027.409363	76707.146234	2	103	15	15	3.44	7	7	0	1	2	2	79	1	3	2	NA
70442	7	2	2	57	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	41309.21018	41341.432201	1	100	4	4	1.19	2	2	0	0	1	1	62	1	5	1	5
70443	7	2	2	52	NA	2	2	1	NA	NA	2	NA	2	1	8	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	33018.025291	33777.066037	1	92	8	8	3.3	2	2	0	0	0	1	40	2	5	1	5
70445	7	2	2	71	NA	3	3	1	NA	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	52814.190351	53378.216173	1	98	12	12	NA	2	2	0	0	2	1	65	1	4	1	3
70446	7	2	2	45	NA	1	1	2	NA	NA	2	NA	2	2	4	NA	4	1	NA	2	2	2	1	2	2	NA	NA	NA	NA	31235.666551	31398.557894	3	92	6	6	1	6	6	1	1	0	1	42	2	1	1	4
